op,a,b,k,ok,got,want
divide,2,7,0,1,0,0
divide,2,8,0,1,0,0
divide,2,9,0,1,0,0
divide,3,1,3,1,3,3
divide,3,2,2,1,1,1
divide,3,3,3,1,1,1
divide,3,4,0,1,0,0
divide,3,5,0,1,0,0
divide,3,6,0,1,0,0
divide,3,7,0,1,0,0
divide,3,8,0,1,0,0
divide,3,9,0,1,0,0
divide,4,1,4,1,4,4
divide,4,2,4,1,2,2
divide,4,3,3,1,1,1
divide,4,4,4,1,1,1
divide,4,5,0,1,0,0
divide,4,6,0,1,0,0
divide,4,7,0,1,0,0
divide,4,8,0,1,0,0
divide,4,9,0,1,0,0
divide,5,1,5,1,5,5
divide,5,2,4,1,2,2
divide,5,3,3,1,1,1
divide,5,4,4,1,1,1
divide,5,5,5,1,1,1
divide,5,6,0,1,0,0
divide,5,7,0,1,0,0
divide,5,8,0,1,0,0
divide,5,9,0,1,0,0
divide,6,1,6,1,6,6
divide,6,2,6,1,3,3
divide,6,3,6,1,2,2
divide,6,4,4,1,1,1
divide,6,5,5,1,1,1
divide,6,6,6,1,1,1
divide,6,7,0,1,0,0
divide,6,8,0,1,0,0
divide,6,9,0,1,0,0
divide,7,1,7,1,7,7
divide,7,2,6,1,3,3
divide,7,3,6,1,2,2
divide,7,4,4,1,1,1
divide,7,5,5,1,1,1
divide,7,6,6,1,1,1
divide,7,7,7,1,1,1
divide,7,8,0,1,0,0
divide,7,9,0,1,0,0
divide,8,1,8,1,8,8
divide,8,2,8,1,4,4
divide,8,3,6,1,2,2
divide,8,4,8,1,2,2
divide,8,5,5,1,1,1
divide,8,6,6,1,1,1
divide,8,7,7,1,1,1
divide,8,8,8,1,1,1
divide,8,9,0,1,0,0
divide,9,1,9,1,9,9
divide,9,2,8,1,4,4
divide,9,3,9,1,3,3
divide,9,4,8,1,2,2
divide,9,5,5,1,1,1
divide,9,6,6,1,1,1
divide,9,7,7,1,1,1
divide,9,8,8,1,1,1
divide,9,9,9,1,1,1
